instant,dteday,season_hour,yr,mnth,hr,holiday,weekday_hour,workingday_hour,weathersit_hour,temp,atemp,hum,windspeed,casual,registered,cnt,season_day,weekday_day,workingday_day,weathersit_day,cluster
16883,2012-12-11,4,1,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,1,40,41,4,2,1,2,S4-W2
16884,2012-12-11,4,1,12,6,0,2,1,2,0.34,0.303,0.71,0.2985,0,118,118,4,2,1,2,S4-W2
16885,2012-12-11,4,1,12,7,0,2,1,1,0.34,0.303,0.66,0.4179,8,372,380,4,2,1,2,S4-W2
16886,2012-12-11,4,1,12,8,0,2,1,2,0.34,0.303,0.61,0.2985,16,708,724,4,2,1,2,S4-W2
16887,2012-12-11,4,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,12,322,334,4,2,1,2,S4-W2
16888,2012-12-11,4,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,12,142,154,4,2,1,2,S4-W2
16889,2012-12-11,4,1,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,28,145,173,4,2,1,2,S4-W2
16890,2012-12-11,4,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,13,213,226,4,2,1,2,S4-W2
16891,2012-12-11,4,1,12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,28,226,254,4,2,1,2,S4-W2
16892,2012-12-11,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,19,185,204,4,2,1,2,S4-W2
16893,2012-12-11,4,1,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,20,250,270,4,2,1,2,S4-W2
16894,2012-12-11,4,1,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,24,334,358,4,2,1,2,S4-W2
16895,2012-12-11,4,1,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,21,580,601,4,2,1,2,S4-W2
16896,2012-12-11,4,1,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,23,523,546,4,2,1,2,S4-W2
16897,2012-12-11,4,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,21,412,433,4,2,1,2,S4-W2
16898,2012-12-11,4,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,9,248,257,4,2,1,2,S4-W2
16899,2012-12-11,4,1,12,21,0,2,1,1,0.32,0.3182,0.53,0.194,14,193,207,4,2,1,2,S4-W2
16900,2012-12-11,4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,6,100,106,4,2,1,2,S4-W2
16901,2012-12-11,4,1,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,4,60,64,4,2,1,2,S4-W2
16902,2012-12-12,4,1,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,1,33,34,4,3,1,2,S4-W2
16903,2012-12-12,4,1,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,3,18,21,4,3,1,2,S4-W2
16904,2012-12-12,4,1,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,5,4,9,4,3,1,2,S4-W2
16905,2012-12-12,4,1,12,3,0,3,1,1,0.26,0.2727,0.6,0.1343,3,7,10,4,3,1,2,S4-W2
16906,2012-12-12,4,1,12,4,0,3,1,1,0.26,0.303,0.6,0.0,0,4,4,4,3,1,2,S4-W2
16907,2012-12-12,4,1,12,5,0,3,1,1,0.26,0.2576,0.6,0.194,0,37,37,4,3,1,2,S4-W2
16908,2012-12-12,4,1,12,6,0,3,1,2,0.26,0.2424,0.6,0.2537,2,126,128,4,3,1,2,S4-W2
16909,2012-12-12,4,1,12,7,0,3,1,2,0.26,0.2576,0.6,0.194,3,366,369,4,3,1,2,S4-W2
16910,2012-12-12,4,1,12,8,0,3,1,2,0.26,0.2576,0.65,0.1642,18,670,688,4,3,1,2,S4-W2
16911,2012-12-12,4,1,12,9,0,3,1,2,0.28,0.2879,0.61,0.1343,13,272,285,4,3,1,2,S4-W2
16912,2012-12-12,4,1,12,10,0,3,1,2,0.3,0.303,0.56,0.1642,20,116,136,4,3,1,2,S4-W2
16913,2012-12-12,4,1,12,11,0,3,1,2,0.32,0.303,0.49,0.2239,24,148,172,4,3,1,2,S4-W2
16914,2012-12-12,4,1,12,12,0,3,1,2,0.34,0.3636,0.42,0.0,14,218,232,4,3,1,2,S4-W2
16915,2012-12-12,4,1,12,13,0,3,1,2,0.34,0.3636,0.42,0.0,18,220,238,4,3,1,2,S4-W2
16916,2012-12-12,4,1,12,14,0,3,1,2,0.34,0.3636,0.46,0.0,34,191,225,4,3,1,2,S4-W2
16917,2012-12-12,4,1,12,15,0,3,1,2,0.34,0.3485,0.46,0.1045,21,207,228,4,3,1,2,S4-W2
16918,2012-12-12,4,1,12,16,0,3,1,2,0.34,0.3333,0.46,0.1343,19,310,329,4,3,1,2,S4-W2
16919,2012-12-12,4,1,12,17,0,3,1,2,0.32,0.303,0.53,0.2239,21,540,561,4,3,1,2,S4-W2
16920,2012-12-12,4,1,12,18,0,3,1,2,0.32,0.303,0.49,0.2239,25,515,540,4,3,1,2,S4-W2
16921,2012-12-12,4,1,12,19,0,3,1,2,0.3,0.2879,0.56,0.2239,18,384,402,4,3,1,2,S4-W2
16922,2012-12-12,4,1,12,20,0,3,1,1,0.3,0.2879,0.52,0.2836,25,243,268,4,3,1,2,S4-W2
16923,2012-12-12,4,1,12,21,0,3,1,2,0.3,0.2879,0.52,0.2537,16,186,202,4,3,1,2,S4-W2
16924,2012-12-12,4,1,12,22,0,3,1,2,0.3,0.2879,0.52,0.2239,4,118,122,4,3,1,2,S4-W2
16925,2012-12-12,4,1,12,23,0,3,1,2,0.28,0.2727,0.56,0.2239,3,76,79,4,3,1,2,S4-W2
16926,2012-12-13,4,1,12,0,0,4,1,2,0.28,0.2727,0.52,0.2239,1,31,32,4,4,1,1,S4-W1
16927,2012-12-13,4,1,12,1,0,4,1,2,0.28,0.2576,0.52,0.2836,4,19,23,4,4,1,1,S4-W1
16928,2012-12-13,4,1,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537,3,5,8,4,4,1,1,S4-W1
16929,2012-12-13,4,1,12,3,0,4,1,2,0.26,0.2424,0.56,0.2836,0,2,2,4,4,1,1,S4-W1
16930,2012-12-13,4,1,12,4,0,4,1,2,0.26,0.2576,0.56,0.194,0,8,8,4,4,1,1,S4-W1
16931,2012-12-13,4,1,12,5,0,4,1,2,0.26,0.2576,0.56,0.1642,2,31,33,4,4,1,1,S4-W1
16932,2012-12-13,4,1,12,6,0,4,1,1,0.26,0.2424,0.56,0.2537,2,112,114,4,4,1,1,S4-W1
16933,2012-12-13,4,1,12,7,0,4,1,1,0.24,0.2273,0.6,0.2239,5,380,385,4,4,1,1,S4-W1
16934,2012-12-13,4,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,24,655,679,4,4,1,1,S4-W1
16935,2012-12-13,4,1,12,9,0,4,1,1,0.28,0.2727,0.52,0.2537,25,300,325,4,4,1,1,S4-W1
16936,2012-12-13,4,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,28,139,167,4,4,1,1,S4-W1
16937,2012-12-13,4,1,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537,25,164,189,4,4,1,1,S4-W1
16938,2012-12-13,4,1,12,12,0,4,1,1,0.36,0.3333,0.4,0.2537,30,252,282,4,4,1,1,S4-W1
16939,2012-12-13,4,1,12,13,0,4,1,1,0.36,0.3485,0.34,0.194,41,230,271,4,4,1,1,S4-W1
16940,2012-12-13,4,1,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,31,211,242,4,4,1,1,S4-W1
16941,2012-12-13,4,1,12,15,0,4,1,1,0.36,0.3485,0.34,0.1343,40,240,280,4,4,1,1,S4-W1
16942,2012-12-13,4,1,12,16,0,4,1,1,0.34,0.3485,0.39,0.1045,50,356,406,4,4,1,1,S4-W1
16943,2012-12-13,4,1,12,17,0,4,1,1,0.32,0.3333,0.42,0.1045,43,507,550,4,4,1,1,S4-W1
16944,2012-12-13,4,1,12,18,0,4,1,1,0.32,0.3333,0.42,0.1045,20,446,466,4,4,1,1,S4-W1
16945,2012-12-13,4,1,12,19,0,4,1,1,0.3,0.303,0.45,0.1642,20,328,348,4,4,1,1,S4-W1
16946,2012-12-13,4,1,12,20,0,4,1,1,0.3,0.3333,0.45,0.0,6,235,241,4,4,1,1,S4-W1
16947,2012-12-13,4,1,12,21,0,4,1,1,0.28,0.3182,0.48,0.0,13,200,213,4,4,1,1,S4-W1
16948,2012-12-13,4,1,12,22,0,4,1,1,0.26,0.2879,0.6,0.0896,7,141,148,4,4,1,1,S4-W1
16949,2012-12-13,4,1,12,23,0,4,1,1,0.26,0.303,0.6,0.0,5,115,120,4,4,1,1,S4-W1
16950,2012-12-14,4,1,12,0,0,5,1,1,0.22,0.2576,0.64,0.0896,4,43,47,4,5,1,1,S4-W1
16951,2012-12-14,4,1,12,1,0,5,1,1,0.22,0.2576,0.69,0.0896,0,26,26,4,5,1,1,S4-W1
16952,2012-12-14,4,1,12,2,0,5,1,1,0.22,0.2727,0.69,0.0,3,6,9,4,5,1,1,S4-W1
16953,2012-12-14,4,1,12,3,0,5,1,1,0.2,0.2273,0.69,0.1045,0,12,12,4,5,1,1,S4-W1
16954,2012-12-14,4,1,12,4,0,5,1,1,0.2,0.2273,0.75,0.0896,1,9,10,4,5,1,1,S4-W1
16955,2012-12-14,4,1,12,5,0,5,1,1,0.2,0.2273,0.69,0.1045,0,34,34,4,5,1,1,S4-W1
16956,2012-12-14,4,1,12,6,0,5,1,1,0.16,0.1818,0.8,0.1045,1,112,113,4,5,1,1,S4-W1
16957,2012-12-14,4,1,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,3,305,308,4,5,1,1,S4-W1
16958,2012-12-14,4,1,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,13,623,636,4,5,1,1,S4-W1
16959,2012-12-14,4,1,12,9,0,5,1,1,0.24,0.2424,0.75,0.1343,13,330,343,4,5,1,1,S4-W1
16960,2012-12-14,4,1,12,10,0,5,1,1,0.26,0.2576,0.81,0.194,28,162,190,4,5,1,1,S4-W1
16961,2012-12-14,4,1,12,11,0,5,1,1,0.32,0.303,0.65,0.194,31,180,211,4,5,1,1,S4-W1
16962,2012-12-14,4,1,12,12,0,5,1,1,0.36,0.3485,0.5,0.194,29,244,273,4,5,1,1,S4-W1
16963,2012-12-14,4,1,12,13,0,5,1,1,0.36,0.3485,0.5,0.2239,39,274,313,4,5,1,1,S4-W1
16964,2012-12-14,4,1,12,14,0,5,1,1,0.4,0.4091,0.43,0.194,48,251,299,4,5,1,1,S4-W1
16965,2012-12-14,4,1,12,15,0,5,1,1,0.4,0.4091,0.47,0.1642,57,252,309,4,5,1,1,S4-W1
16966,2012-12-14,4,1,12,16,0,5,1,1,0.38,0.3939,0.54,0.194,45,372,417,4,5,1,1,S4-W1
16967,2012-12-14,4,1,12,17,0,5,1,1,0.34,0.3333,0.57,0.1642,40,582,622,4,5,1,1,S4-W1
16968,2012-12-14,4,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,23,432,455,4,5,1,1,S4-W1
16969,2012-12-14,4,1,12,19,0,5,1,1,0.34,0.3485,0.53,0.0896,17,302,319,4,5,1,1,S4-W1
16970,2012-12-14,4,1,12,20,0,5,1,1,0.32,0.3333,0.61,0.1343,12,209,221,4,5,1,1,S4-W1
16971,2012-12-14,4,1,12,21,0,5,1,1,0.3,0.303,0.75,0.1642,7,165,172,4,5,1,1,S4-W1
16972,2012-12-14,4,1,12,22,0,5,1,1,0.28,0.2879,0.75,0.1045,4,134,138,4,5,1,1,S4-W1
16973,2012-12-14,4,1,12,23,0,5,1,1,0.28,0.303,0.75,0.0896,11,123,134,4,5,1,1,S4-W1
16974,2012-12-15,4,1,12,0,0,6,0,1,0.3,0.3333,0.7,0.0,4,90,94,4,6,0,1,S4-W1
16975,2012-12-15,4,1,12,1,0,6,0,2,0.26,0.2879,0.81,0.0896,9,86,95,4,6,0,1,S4-W1
16976,2012-12-15,4,1,12,2,0,6,0,1,0.26,0.303,0.81,0.0,6,63,69,4,6,0,1,S4-W1
16977,2012-12-15,4,1,12,3,0,6,0,2,0.24,0.2879,0.81,0.0,5,18,23,4,6,0,1,S4-W1
16978,2012-12-15,4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,1,5,6,4,6,0,1,S4-W1
16979,2012-12-15,4,1,12,5,0,6,0,2,0.26,0.303,0.75,0.0,0,3,3,4,6,0,1,S4-W1
16980,2012-12-15,4,1,12,6,0,6,0,2,0.24,0.2879,0.75,0.0,0,11,11,4,6,0,1,S4-W1
16981,2012-12-15,4,1,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,1,47,48,4,6,0,1,S4-W1
16982,2012-12-15,4,1,12,8,0,6,0,2,0.26,0.2879,0.75,0.0896,8,111,119,4,6,0,1,S4-W1
16983,2012-12-15,4,1,12,9,0,6,0,1,0.26,0.2727,0.75,0.1045,17,203,220,4,6,0,1,S4-W1
16984,2012-12-15,4,1,12,10,0,6,0,1,0.32,0.3182,0.61,0.1642,23,250,273,4,6,0,1,S4-W1
16985,2012-12-15,4,1,12,11,0,6,0,1,0.34,0.3485,0.61,0.0896,66,327,393,4,6,0,1,S4-W1
16986,2012-12-15,4,1,12,12,0,6,0,1,0.38,0.3939,0.5,0.0896,89,364,453,4,6,0,1,S4-W1
16987,2012-12-15,4,1,12,13,0,6,0,1,0.38,0.3939,0.54,0.2537,88,368,456,4,6,0,1,S4-W1
16988,2012-12-15,4,1,12,14,0,6,0,1,0.4,0.4091,0.5,0.1642,92,334,426,4,6,0,1,S4-W1
16989,2012-12-15,4,1,12,15,0,6,0,1,0.42,0.4242,0.47,0.0,95,352,447,4,6,0,1,S4-W1
16990,2012-12-15,4,1,12,16,0,6,0,1,0.4,0.4091,0.5,0.1343,85,328,413,4,6,0,1,S4-W1
16991,2012-12-15,4,1,12,17,0,6,0,1,0.4,0.4091,0.5,0.2239,35,274,309,4,6,0,1,S4-W1
16992,2012-12-15,4,1,12,18,0,6,0,1,0.38,0.3939,0.58,0.1642,40,232,272,4,6,0,1,S4-W1
16993,2012-12-15,4,1,12,19,0,6,0,1,0.36,0.3485,0.62,0.1343,32,225,257,4,6,0,1,S4-W1
16994,2012-12-15,4,1,12,20,0,6,0,2,0.36,0.3485,0.57,0.194,23,178,201,4,6,0,1,S4-W1
16995,2012-12-15,4,1,12,21,0,6,0,1,0.36,0.3485,0.62,0.1343,15,169,184,4,6,0,1,S4-W1
16996,2012-12-15,4,1,12,22,0,6,0,1,0.36,0.3485,0.62,0.194,22,134,156,4,6,0,1,S4-W1
16997,2012-12-15,4,1,12,23,0,6,0,2,0.36,0.3485,0.62,0.1343,11,108,119,4,6,0,1,S4-W1
16998,2012-12-16,4,1,12,0,0,0,0,2,0.36,0.3788,0.62,0.0,8,102,110,4,0,0,2,S4-W2
16999,2012-12-16,4,1,12,1,0,0,0,3,0.34,0.3485,0.76,0.1045,14,82,96,4,0,0,2,S4-W2
17000,2012-12-16,4,1,12,2,0,0,0,2,0.34,0.3485,0.87,0.0896,8,79,87,4,0,0,2,S4-W2
17001,2012-12-16,4,1,12,3,0,0,0,2,0.34,0.3333,0.87,0.194,1,37,38,4,0,0,2,S4-W2
17002,2012-12-16,4,1,12,4,0,0,0,2,0.34,0.3636,0.87,0.0,1,10,11,4,0,0,2,S4-W2
17003,2012-12-16,4,1,12,5,0,0,0,2,0.34,0.3636,0.87,0.0,0,9,9,4,0,0,2,S4-W2
17004,2012-12-16,4,1,12,6,0,0,0,2,0.34,0.3636,0.87,0.0,0,6,6,4,0,0,2,S4-W2
17005,2012-12-16,4,1,12,7,0,0,0,2,0.34,0.3485,0.87,0.0896,5,22,27,4,0,0,2,S4-W2
17006,2012-12-16,4,1,12,8,0,0,0,2,0.36,0.3485,0.87,0.1343,12,76,88,4,0,0,2,S4-W2
17007,2012-12-16,4,1,12,9,0,0,0,2,0.36,0.3485,0.87,0.1343,19,113,132,4,0,0,2,S4-W2
17008,2012-12-16,4,1,12,10,0,0,0,2,0.36,0.3485,0.87,0.1343,42,215,257,4,0,0,2,S4-W2
17009,2012-12-16,4,1,12,11,0,0,0,2,0.36,0.3485,0.87,0.1343,47,248,295,4,0,0,2,S4-W2
17010,2012-12-16,4,1,12,12,0,0,0,2,0.38,0.3939,0.82,0.194,67,350,417,4,0,0,2,S4-W2
17011,2012-12-16,4,1,12,13,0,0,0,2,0.38,0.3939,0.76,0.194,67,289,356,4,0,0,2,S4-W2
17012,2012-12-16,4,1,12,14,0,0,0,2,0.38,0.3939,0.76,0.1343,50,260,310,4,0,0,2,S4-W2
17013,2012-12-16,4,1,12,15,0,0,0,2,0.38,0.3939,0.82,0.1045,46,292,338,4,0,0,2,S4-W2
17014,2012-12-16,4,1,12,16,0,0,0,2,0.38,0.3939,0.82,0.1045,66,334,400,4,0,0,2,S4-W2
17015,2012-12-16,4,1,12,17,0,0,0,2,0.38,0.3939,0.82,0.1045,29,214,243,4,0,0,2,S4-W2
17016,2012-12-16,4,1,12,18,0,0,0,3,0.38,0.3939,0.82,0.1045,8,99,107,4,0,0,2,S4-W2
17017,2012-12-16,4,1,12,19,0,0,0,1,0.36,0.3485,0.93,0.1343,10,99,109,4,0,0,2,S4-W2
17018,2012-12-16,4,1,12,20,0,0,0,2,0.38,0.3939,0.82,0.0,14,108,122,4,0,0,2,S4-W2
17019,2012-12-16,4,1,12,21,0,0,0,2,0.36,0.3788,0.93,0.0,14,92,106,4,0,0,2,S4-W2
17020,2012-12-16,4,1,12,22,0,0,0,2,0.4,0.4091,0.82,0.194,6,83,89,4,0,0,2,S4-W2
17021,2012-12-16,4,1,12,23,0,0,0,2,0.36,0.3485,0.93,0.1343,4,29,33,4,0,0,2,S4-W2
17022,2012-12-17,4,1,12,0,0,1,1,2,0.38,0.3939,0.87,0.0,2,26,28,4,1,1,2,S4-W2
17023,2012-12-17,4,1,12,1,0,1,1,2,0.38,0.3939,0.87,0.1045,1,14,15,4,1,1,2,S4-W2
17024,2012-12-17,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.0,1,4,5,4,1,1,2,S4-W2
17025,2012-12-17,4,1,12,3,0,1,1,2,0.36,0.3788,0.93,0.0,0,3,3,4,1,1,2,S4-W2
17026,2012-12-17,4,1,12,4,0,1,1,3,0.36,0.3788,1.0,0.0,2,3,5,4,1,1,2,S4-W2
17027,2012-12-17,4,1,12,5,0,1,1,2,0.38,0.3939,0.87,0.0,0,24,24,4,1,1,2,S4-W2
17028,2012-12-17,4,1,12,6,0,1,1,2,0.36,0.3485,0.93,0.1343,1,107,108,4,1,1,2,S4-W2
17029,2012-12-17,4,1,12,7,0,1,1,2,0.36,0.3485,0.93,0.1343,5,314,319,4,1,1,2,S4-W2
17030,2012-12-17,4,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045,10,582,592,4,1,1,2,S4-W2
17031,2012-12-17,4,1,12,9,0,1,1,2,0.4,0.4091,0.87,0.0,11,271,282,4,1,1,2,S4-W2
17032,2012-12-17,4,1,12,10,0,1,1,2,0.38,0.3939,0.87,0.0896,15,120,135,4,1,1,2,S4-W2
17033,2012-12-17,4,1,12,11,0,1,1,2,0.4,0.4091,0.87,0.0896,22,148,170,4,1,1,2,S4-W2
17034,2012-12-17,4,1,12,12,0,1,1,2,0.4,0.4091,0.87,0.0,21,211,232,4,1,1,2,S4-W2
17035,2012-12-17,4,1,12,13,0,1,1,2,0.4,0.4091,0.87,0.1343,16,194,210,4,1,1,2,S4-W2
17036,2012-12-17,4,1,12,14,0,1,1,2,0.4,0.4091,0.87,0.0896,12,169,181,4,1,1,2,S4-W2
17037,2012-12-17,4,1,12,15,0,1,1,2,0.42,0.4242,0.88,0.0,15,196,211,4,1,1,2,S4-W2
17038,2012-12-17,4,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537,15,287,302,4,1,1,2,S4-W2
17039,2012-12-17,4,1,12,17,0,1,1,2,0.4,0.4091,0.94,0.2537,17,478,495,4,1,1,2,S4-W2
17040,2012-12-17,4,1,12,18,0,1,1,2,0.4,0.4091,0.94,0.0896,14,493,507,4,1,1,2,S4-W2
17041,2012-12-17,4,1,12,19,0,1,1,2,0.42,0.4242,0.88,0.1343,7,333,340,4,1,1,2,S4-W2
17042,2012-12-17,4,1,12,20,0,1,1,2,0.42,0.4242,0.94,0.2537,8,192,200,4,1,1,2,S4-W2
17043,2012-12-17,4,1,12,21,0,1,1,2,0.42,0.4242,0.94,0.1343,6,114,120,4,1,1,2,S4-W2
17044,2012-12-17,4,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343,5,49,54,4,1,1,2,S4-W2
17045,2012-12-17,4,1,12,23,0,1,1,3,0.42,0.4242,0.94,0.2239,6,41,47,4,1,1,2,S4-W2
17046,2012-12-18,4,1,12,0,0,2,1,2,0.44,0.4394,0.94,0.1343,0,18,18,4,2,1,1,S4-W1
17047,2012-12-18,4,1,12,1,0,2,1,2,0.44,0.4394,0.94,0.1343,0,15,15,4,2,1,1,S4-W1
17048,2012-12-18,4,1,12,2,0,2,1,2,0.44,0.4394,0.88,0.2239,2,5,7,4,2,1,1,S4-W1
17049,2012-12-18,4,1,12,3,0,2,1,1,0.42,0.4242,0.88,0.194,0,5,5,4,2,1,1,S4-W1
17050,2012-12-18,4,1,12,4,0,2,1,1,0.42,0.4242,0.82,0.1642,3,5,8,4,2,1,1,S4-W1
17051,2012-12-18,4,1,12,5,0,2,1,1,0.38,0.3939,0.87,0.0896,0,36,36,4,2,1,1,S4-W1
17052,2012-12-18,4,1,12,6,0,2,1,1,0.36,0.3485,0.93,0.1642,1,117,118,4,2,1,1,S4-W1
17053,2012-12-18,4,1,12,7,0,2,1,1,0.36,0.3485,0.93,0.1343,4,351,355,4,2,1,1,S4-W1
17054,2012-12-18,4,1,12,8,0,2,1,1,0.38,0.3939,0.94,0.0,10,652,662,4,2,1,1,S4-W1
17055,2012-12-18,4,1,12,9,0,2,1,1,0.4,0.4091,0.87,0.0896,19,307,326,4,2,1,1,S4-W1
17056,2012-12-18,4,1,12,10,0,2,1,1,0.44,0.4394,0.77,0.0896,22,162,184,4,2,1,1,S4-W1
17057,2012-12-18,4,1,12,11,0,2,1,1,0.48,0.4697,0.63,0.2239,58,211,269,4,2,1,1,S4-W1
17058,2012-12-18,4,1,12,12,0,2,1,3,0.48,0.4697,0.48,0.2537,49,264,313,4,2,1,1,S4-W1
17059,2012-12-18,4,1,12,13,0,2,1,1,0.5,0.4848,0.42,0.2836,51,235,286,4,2,1,1,S4-W1
17060,2012-12-18,4,1,12,14,0,2,1,1,0.46,0.4545,0.47,0.4478,56,191,247,4,2,1,1,S4-W1
17061,2012-12-18,4,1,12,15,0,2,1,1,0.46,0.4545,0.44,0.4925,28,218,246,4,2,1,1,S4-W1
17062,2012-12-18,4,1,12,16,0,2,1,1,0.44,0.4394,0.41,0.4627,40,323,363,4,2,1,1,S4-W1
17063,2012-12-18,4,1,12,17,0,2,1,1,0.4,0.4091,0.47,0.4478,39,533,572,4,2,1,1,S4-W1
17064,2012-12-18,4,1,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284,13,512,525,4,2,1,1,S4-W1
17065,2012-12-18,4,1,12,19,0,2,1,1,0.38,0.3939,0.46,0.3881,19,334,353,4,2,1,1,S4-W1
17066,2012-12-18,4,1,12,20,0,2,1,1,0.36,0.3333,0.5,0.2537,4,264,268,4,2,1,1,S4-W1
17067,2012-12-18,4,1,12,21,0,2,1,1,0.36,0.3485,0.5,0.2239,9,159,168,4,2,1,1,S4-W1
17068,2012-12-18,4,1,12,22,0,2,1,1,0.34,0.3333,0.49,0.0,5,127,132,4,2,1,1,S4-W1
17069,2012-12-18,4,1,12,23,0,2,1,1,0.34,0.3485,0.49,0.0896,1,80,81,4,2,1,1,S4-W1
17070,2012-12-19,4,1,12,0,0,3,1,1,0.3,0.3182,0.61,0.0,6,35,41,4,3,1,1,S4-W1
17071,2012-12-19,4,1,12,1,0,3,1,1,0.3,0.3182,0.65,0.0896,1,14,15,4,3,1,1,S4-W1
17072,2012-12-19,4,1,12,2,0,3,1,1,0.28,0.303,0.65,0.0896,1,2,3,4,3,1,1,S4-W1
17073,2012-12-19,4,1,12,3,0,3,1,1,0.26,0.2727,0.75,0.1343,0,5,5,4,3,1,1,S4-W1
17074,2012-12-19,4,1,12,4,0,3,1,1,0.24,0.2424,0.75,0.1343,1,6,7,4,3,1,1,S4-W1
17075,2012-12-19,4,1,12,5,0,3,1,1,0.26,0.2879,0.75,0.0896,2,29,31,4,3,1,1,S4-W1
17076,2012-12-19,4,1,12,6,0,3,1,1,0.24,0.2576,0.75,0.0896,3,109,112,4,3,1,1,S4-W1
17077,2012-12-19,4,1,12,7,0,3,1,1,0.26,0.2727,0.75,0.1343,3,360,363,4,3,1,1,S4-W1
17078,2012-12-19,4,1,12,8,0,3,1,1,0.24,0.2576,0.87,0.1045,13,665,678,4,3,1,1,S4-W1
17079,2012-12-19,4,1,12,9,0,3,1,1,0.28,0.2879,0.75,0.1045,8,309,317,4,3,1,1,S4-W1
17080,2012-12-19,4,1,12,10,0,3,1,1,0.32,0.3333,0.7,0.1045,17,147,164,4,3,1,1,S4-W1
17081,2012-12-19,4,1,12,11,0,3,1,1,0.4,0.4091,0.54,0.2239,31,169,200,4,3,1,1,S4-W1
17082,2012-12-19,4,1,12,12,0,3,1,1,0.4,0.4091,0.54,0.2836,33,203,236,4,3,1,1,S4-W1
17083,2012-12-19,4,1,12,13,0,3,1,1,0.42,0.4242,0.5,0.194,30,183,213,4,3,1,1,S4-W1
17084,2012-12-19,4,1,12,14,0,3,1,1,0.42,0.4242,0.5,0.194,33,185,218,4,3,1,1,S4-W1
17085,2012-12-19,4,1,12,15,0,3,1,1,0.42,0.4242,0.5,0.2836,28,209,237,4,3,1,1,S4-W1
17086,2012-12-19,4,1,12,16,0,3,1,1,0.42,0.4242,0.5,0.3582,37,297,334,4,3,1,1,S4-W1
17087,2012-12-19,4,1,12,17,0,3,1,1,0.4,0.4091,0.5,0.3881,26,536,562,4,3,1,1,S4-W1
17088,2012-12-19,4,1,12,18,0,3,1,1,0.38,0.3939,0.5,0.3582,23,546,569,4,3,1,1,S4-W1
17089,2012-12-19,4,1,12,19,0,3,1,1,0.38,0.3939,0.5,0.3881,7,329,336,4,3,1,1,S4-W1
17090,2012-12-19,4,1,12,20,0,3,1,1,0.36,0.3485,0.57,0.2239,10,231,241,4,3,1,1,S4-W1
17091,2012-12-19,4,1,12,21,0,3,1,1,0.34,0.3182,0.61,0.2239,4,164,168,4,3,1,1,S4-W1
17092,2012-12-19,4,1,12,22,0,3,1,1,0.34,0.3485,0.61,0.0896,12,117,129,4,3,1,1,S4-W1
17093,2012-12-19,4,1,12,23,0,3,1,1,0.32,0.3333,0.66,0.1343,4,84,88,4,3,1,1,S4-W1
17094,2012-12-20,4,1,12,0,0,4,1,1,0.32,0.3333,0.61,0.1343,2,40,42,4,4,1,2,S4-W2
17095,2012-12-20,4,1,12,1,0,4,1,1,0.32,0.3485,0.66,0.0,1,19,20,4,4,1,2,S4-W2
17096,2012-12-20,4,1,12,2,0,4,1,1,0.32,0.3485,0.66,0.0,2,6,8,4,4,1,2,S4-W2
17097,2012-12-20,4,1,12,3,0,4,1,2,0.3,0.3182,0.7,0.0896,1,3,4,4,4,1,2,S4-W2
17098,2012-12-20,4,1,12,4,0,4,1,2,0.3,0.3182,0.7,0.0896,0,6,6,4,4,1,2,S4-W2
17099,2012-12-20,4,1,12,5,0,4,1,2,0.3,0.3182,0.7,0.1045,0,35,35,4,4,1,2,S4-W2
17100,2012-12-20,4,1,12,6,0,4,1,2,0.3,0.3333,0.65,0.0,4,114,118,4,4,1,2,S4-W2
